,text,labels
225,"Marcus and his friends are starting a recycling project to help the school raise some money for charity . They were tasked to collect different materials and create useful things from those . If Marcus was able to gather 25 milk bottles, and John was able to gather 20 milk bottles, how many, approximately, milk bottles do they have available for recycling?",ELEMENTARY
884,"lunch, waiter, customers, them, didn't. Numbers: 7, 5, 3. What is it?",ELEMENTARY
477,"About danny, collects, bottle, caps, threw: Danny collects bottle caps. He threw away 54 of the old ones at the park while he found 48 bottle caps new ones. Now he has 52. Find the result from the information, although some parts are not explicit.",ELEMENTARY
182,"In this situation: the length of the rectangular field is double its width .. With 8, 1 / 98, what should be calculated?",ELEMENTARY
744,"Based on the story, What is, more or less, the smallest part of a gold ring that is still gold? (A) an atom (B) an electron (C) a molecule (D) a compound",OTRO
841,"Using 2, 4, 12 and the thing about circular, cylinder, leaked, formula, speed, choose or calculate the answer.",ELEMENTARY
1438,If you were to travel by metro the fare for the first kilometer is different from the rate per kilometer for the remaining distance . The total fare for a distance of 20 km is $37 .70 and that for a distance of 26 km is $48 .50 . Try to find the auto fare for the first kilometer and for each successive kilometer .,OTRO
1504,"Kevin can mow a square lawn that is 30 meters of each side in 45 minutes. If he works at the same rate, how. Then answer it somehow from the given data.",ELEMENTARY
113,"mikey, leaves, some, blew, away. Numbers: 356, 112. What is it?",ELEMENTARY
1319,"About edward, spent, books, pens, money: Edward spent $ 6 to buy books and $ 16 to buy pens. Now he has $ 19. How much did Edward have before he spent his money?. Find the result from the information, although some parts are not explicit.",ELEMENTARY
466,"Evaluate 0/(-4)*(-4)/(-12). ... with 0, 4, 12. The question is missing some details, answer it.",ELEMENTARY
1045,Ice cubes are an example of which form of water? / Gas / Liquid / Solid / Natural. Then answer it somehow from the given data.,ELEMENTARY
149,"Based on the story, Using the information given, According to Newton's first law of motion, what counteracts gravity to keep a satellite in orbit? (A) inertia (B) energy (C) friction (D) magnetism",OTRO
1610,"thing, between, length, breadth, rectangle. Numbers: 10, 206. What is it?",ELEMENTARY
31,"Mrs. ... with 1, 2. The question is missing some details, answer it.",ELEMENTARY
741,"Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many, approximately, points did they earn ?",ELEMENTARY
1003,"There is a problem about ramon, works, supermarket, boxes, choco; 26, 15, 22; not sure which part is needed, find the answer.",ELEMENTARY
834,"A magician was selling magic card decks for 9 dollars each. If he started with 12 decks and by the end of the day he had 7 left, how much money did he earn?. There are numbers like 9, 12, 7. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
1784,"Using some numbers and the thing about euglena, single-celled, photosynthetic, organism, clover, choose or calculate the answer.",OTRO
381,Jesse's room is 19 feet wide and 20 feet long. How much longer is her room than it is wide?. Then answer it somehow from the given data.,ELEMENTARY
762,"Using the information given, Calculate the greatest common divisor of 65 and 1625. ?",ELEMENTARY
1951,"In this situation: Paco ate 19 cookies and had 35 cookies left.. With 19, 35, what should be calculated?",ELEMENTARY
723,"There is a problem about nancy's, class, going, field, trip; 5, 12, 3; not sure which part is needed, find the answer.",ELEMENTARY
242,"Based on the story, Using the information given, if y is the smallest positive integer such that 4410 multiplied by y is the square of an integer, then y must be",ELEMENTARY
135,"There are sixty-four pigs in the barn. Some more come to join them. Now there are eighty-six pigs. How many pigs came to join them?. There are numbers like sixty, four, eighty, six. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
1822,"Using some numbers and the thing about people, tools, help, measure, changes, choose or calculate the answer.",ELEMENTARY
1020,"Using the information given, On the Galapagos Islands, an iguana that lives in the water is most likely able to survive without competition from an iguana that lives on land because it (A) swims faster . (B) has a larger body . (C) has a tougher scaly skin . (D) has a different food source .",ELEMENTARY
414,"also, tried, know, teachers, school. Numbers: 7, 20. What is it?",ELEMENTARY
1660,"About radius, cylinder, doubled, height, volume: if the radius of a cylinder is doubled and so is the height , what is the new volume of the cylinder divided by the old one ?. Find the result from the information, although some parts are not explicit.",ELEMENTARY
1598,"An ice machine had 294 ice cubes in it. ... with 294, 7. The question is missing some details, answer it.",ELEMENTARY
25,"About biologists, conduct, investigations, learn, about: Biologists conduct investigations to learn about living organisms. Which method helps reduce bias during an investigation? / developing a hypothesis after collecting data in the investigation / limiting the amount of background. Find the result from the information, although some parts are not explicit.",OTRO
292,"Lucy went to the grocery store . She bought 23 packs of cookie and some packs of cake . In total she had 27 packs of grocery How many, approximately, packs of cake did she buy in all?",ELEMENTARY
904,Mike made 101 dollars mowing lawns over the summer. If he spent 47 dollars buying new. Then answer it somehow from the given data.,ELEMENTARY
1084,"eating, hearty, meal, they, went. Numbers: 317, 295. What is it?",ELEMENTARY
2162,"Read this situation and answer: Using the information given, Scientists are studying the factors that influence the climate of a region. In attempts to gather accurate data, the scientists should use data that includes the (A) number of earthquakes that occur each year. (B) types of organisms in the environment. (C) number of people living in the area. (D) type of weather that has occurred.",ELEMENTARY
2212,"About katie, selling, necklaces, garage, sale: Katie was selling her necklaces at a garage sale. She sold four bead necklaces and three gem. Find the result from the information, although some parts are not explicit.",ELEMENTARY
1746,"A student identifies a soil sample as ""very gritty."" What characteristic of the soil did t ... with some numbers. The question is missing some details, answer it.",OTRO
465,Which factor determines whether precipitation will be in the form of rain or snow? / wind / humidity / air pressure / temperature. Then answer it somehow from the given data.,OTRO
754,"There is a problem about paul, some, crayons, birthday, school; 551, 177; not sure which part is needed, find the answer.",ELEMENTARY
2011,"Based on the story, Using the information given, The density of 200 mL of water was determined, and then 20 grams of sugar was dissolved in the water. The student determined the density of the sugar-water solution and recorded the collected data in a table. The sugar in this investigation is (A) the solute. (B) undergoing chemical change. (C) the solvent. (D) changing from a solid to a gas.",OTRO
1459,"Using some numbers and the thing about student, trying, model, ocean, environment, choose or calculate the answer.",ELEMENTARY
691,"Emily bought 4 new chairs and 2 new tables for her house . If she spent 8 minutes on each piece furniture putting it together, how many, approximately, minutes did it take her to finish?",ELEMENTARY
688,Calculate the remainder when 4217 is divided by 19.. Then answer it somehow from the given data.,ELEMENTARY
2258,"fair, kaleb, bought, tickets, riding. Numbers: 6, 3, 9. What is it?",ELEMENTARY
184,"In this situation: Put together -2158 and -4.. With 2158, 4, what should be calculated?",ELEMENTARY
36,"in a rectangular coordinate system , what is the thing of a rhombus whose vertices have the ... with 0, 3.5, 7. The question is missing some details, answer it.",ELEMENTARY
428,"In this situation: Mark, Dean's friend, decided to go for a boat ride.. With 8.00, 40, what should be calculated?",ELEMENTARY
